门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会长春门店,178642,33,女,2018/12/22 14:56,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178642,33,女,2018/12/22 14:56,1.37899E+11,摄像机2,南门进门
唯品会长春门店,177574,36,女,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,177574,36,女,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,177575,51,男,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,177575,51,男,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,177575,51,男,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,178690,26,男,2018/12/22 14:56,1.37899E+11,摄像机2,南门进门
唯品会长春门店,177574,36,女,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,177574,36,女,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,178688,25,女,2018/12/22 14:56,1.37899E+11,摄像机2,南门进门
唯品会长春门店,177575,51,男,2018/12/22 14:56,1.37899E+11,摄像机12,收银台
唯品会长春门店,178686,30,女,2018/12/22 14:56,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178685,32,男,2018/12/22 14:56,1.37899E+11,摄像机2,南门进门
唯品会长春门店,177574,36,女,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,177574,36,女,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178623,21,女,2018/12/22 14:55,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178623,21,女,2018/12/22 14:55,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178623,21,女,2018/12/22 14:55,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178623,21,女,2018/12/22 14:55,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178623,21,女,2018/12/22 14:55,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,177574,36,女,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178255,21,女,2018/12/22 14:55,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177574,36,女,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142504,49,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,177574,36,女,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,157122,21,女,2018/12/22 14:55,1.37899E+11,摄像机7,西门进门
唯品会长春门店,153521,29,女,2018/12/22 14:55,1.37899E+11,摄像机9,西门出门
唯品会长春门店,142360,32,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178630,43,男,2018/12/22 14:55,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178630,43,男,2018/12/22 14:55,1.37899E+11,摄像机8,西门出门
唯品会长春门店,142360,32,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:55,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178667,26,女,2018/12/22 14:54,1.37899E+11,摄像机3,南门出门
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178630,43,男,2018/12/22 14:54,1.37899E+11,摄像机8,西门出门
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178630,43,男,2018/12/22 14:54,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178630,43,男,2018/12/22 14:54,1.37899E+11,摄像机8,西门出门
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178677,27,女,2018/12/22 14:54,1.37899E+11,摄像机2,南门进门
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178674,30,女,2018/12/22 14:54,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178636,30,男,2018/12/22 14:54,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,157203,13,女,2018/12/22 14:54,1.37899E+11,摄像机8,西门出门
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,144424,27,女,2018/12/22 14:54,1.37899E+11,摄像机1,南门进门
唯品会长春门店,144424,27,女,2018/12/22 14:54,1.37899E+11,摄像机1,南门进门
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,157202,37,女,2018/12/22 14:54,1.37899E+11,摄像机5,西门进门
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178670,31,女,2018/12/22 14:54,1.37899E+11,摄像机1,南门进门
唯品会长春门店,157202,37,女,2018/12/22 14:54,1.37899E+11,摄像机5,西门进门
唯品会长春门店,157202,37,女,2018/12/22 14:54,1.37899E+11,摄像机5,西门进门
唯品会长春门店,177575,51,男,2018/12/22 14:54,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177575,51,男,2018/12/22 14:53,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178667,26,女,2018/12/22 14:53,1.37899E+11,摄像机2,南门进门
唯品会长春门店,157202,37,女,2018/12/22 14:53,1.37899E+11,摄像机6,西门进门
唯品会长春门店,157202,37,女,2018/12/22 14:53,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178667,26,女,2018/12/22 14:53,1.37899E+11,摄像机2,南门进门
唯品会长春门店,134293,35,男,2018/12/22 14:53,1.37899E+11,摄像机5,西门进门
唯品会长春门店,145353,28,女,2018/12/22 14:53,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,145353,28,女,2018/12/22 14:53,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,145353,28,女,2018/12/22 14:53,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,157202,37,女,2018/12/22 14:53,1.37899E+11,摄像机2,南门进门
唯品会长春门店,157202,37,女,2018/12/22 14:53,1.37899E+11,摄像机2,南门进门
唯品会长春门店,157202,37,女,2018/12/22 14:53,1.37899E+11,摄像机2,南门进门
唯品会长春门店,133909,16,女,2018/12/22 14:53,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178662,30,女,2018/12/22 14:53,1.37899E+11,摄像机8,西门出门
唯品会长春门店,145353,28,女,2018/12/22 14:52,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178331,28,女,2018/12/22 14:52,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178331,28,女,2018/12/22 14:52,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178331,28,女,2018/12/22 14:52,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178657,30,女,2018/12/22 14:52,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178655,12,男,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178657,30,女,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178655,12,男,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178657,30,女,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178655,12,男,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178655,12,男,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178648,47,女,2018/12/22 14:52,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178645,25,女,2018/12/22 14:52,1.37899E+11,摄像机9,西门出门
唯品会长春门店,178645,25,女,2018/12/22 14:52,1.37899E+11,摄像机9,西门出门
唯品会长春门店,145353,28,女,2018/12/22 14:52,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178648,47,女,2018/12/22 14:51,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178645,25,女,2018/12/22 14:51,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178645,25,女,2018/12/22 14:51,1.37899E+11,摄像机2,南门进门
唯品会长春门店,154176,32,女,2018/12/22 14:51,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,154176,32,女,2018/12/22 14:51,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178644,53,女,2018/12/22 14:51,1.37899E+11,摄像机6,西门进门
唯品会长春门店,145353,28,女,2018/12/22 14:51,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,156362,33,男,2018/12/22 14:51,1.37899E+11,摄像机5,西门进门
唯品会长春门店,156362,33,男,2018/12/22 14:51,1.37899E+11,摄像机5,西门进门
唯品会长春门店,145353,28,女,2018/12/22 14:51,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:51,1.37899E+11,摄像机12,收银台
唯品会长春门店,178642,33,女,2018/12/22 14:51,1.37899E+11,摄像机2,南门进门
唯品会长春门店,145353,28,女,2018/12/22 14:51,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,156362,33,男,2018/12/22 14:51,1.37899E+11,摄像机5,西门进门
唯品会长春门店,145353,28,女,2018/12/22 14:51,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178639,31,女,2018/12/22 14:51,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178636,30,男,2018/12/22 14:51,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178628,22,女,2018/12/22 14:51,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178331,28,女,2018/12/22 14:50,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178629,46,男,2018/12/22 14:50,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178629,46,男,2018/12/22 14:50,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178633,27,女,2018/12/22 14:50,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178331,28,女,2018/12/22 14:50,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178629,46,男,2018/12/22 14:50,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178629,46,男,2018/12/22 14:50,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178331,28,女,2018/12/22 14:50,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178630,43,男,2018/12/22 14:50,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178630,43,男,2018/12/22 14:50,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178630,43,男,2018/12/22 14:50,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178630,43,男,2018/12/22 14:50,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178630,43,男,2018/12/22 14:50,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178628,22,女,2018/12/22 14:50,1.37899E+11,摄像机12,收银台
唯品会长春门店,178629,46,男,2018/12/22 14:50,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178629,46,男,2018/12/22 14:50,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178331,28,女,2018/12/22 14:50,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178626,26,女,2018/12/22 14:50,1.37899E+11,摄像机12,收银台
唯品会长春门店,178628,22,女,2018/12/22 14:50,1.37899E+11,摄像机12,收银台
唯品会长春门店,178331,28,女,2018/12/22 14:50,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178628,22,女,2018/12/22 14:50,1.37899E+11,摄像机12,收银台
唯品会长春门店,178628,22,女,2018/12/22 14:50,1.37899E+11,摄像机12,收银台
唯品会长春门店,178627,28,男,2018/12/22 14:50,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178626,26,女,2018/12/22 14:50,1.37899E+11,摄像机12,收银台
唯品会长春门店,178626,26,女,2018/12/22 14:50,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:49,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178616,24,女,2018/12/22 14:49,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178623,21,女,2018/12/22 14:49,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178615,31,男,2018/12/22 14:49,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:49,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:49,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:49,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:48,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:48,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:48,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178616,24,女,2018/12/22 14:48,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178617,39,男,2018/12/22 14:48,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178615,31,男,2018/12/22 14:48,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:48,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178576,43,男,2018/12/22 14:48,1.37899E+11,摄像机3,南门出门
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,177599,24,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,178591,29,女,2018/12/22 14:46,1.37899E+11,摄像机7,西门进门
唯品会长春门店,132369,29,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,132369,29,男,2018/12/22 14:46,1.37899E+11,摄像机13,收银台
唯品会长春门店,154176,32,女,2018/12/22 14:46,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,154176,32,女,2018/12/22 14:46,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,132369,29,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,178591,29,女,2018/12/22 14:46,1.37899E+11,摄像机9,西门出门
唯品会长春门店,154176,32,女,2018/12/22 14:46,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,132369,29,男,2018/12/22 14:46,1.37899E+11,摄像机12,收银台
唯品会长春门店,178580,28,女,2018/12/22 14:45,1.37899E+11,摄像机2,南门进门
唯品会长春门店,134293,35,男,2018/12/22 14:45,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,134293,35,男,2018/12/22 14:45,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,134293,35,男,2018/12/22 14:45,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178580,28,女,2018/12/22 14:45,1.37899E+11,摄像机2,南门进门
唯品会长春门店,132369,29,男,2018/12/22 14:45,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,132369,29,男,2018/12/22 14:45,1.37899E+11,摄像机14,收银台
唯品会长春门店,178576,43,男,2018/12/22 14:44,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:44,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178576,43,男,2018/12/22 14:44,1.37899E+11,摄像机2,南门进门
唯品会长春门店,154176,32,女,2018/12/22 14:44,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,154176,32,女,2018/12/22 14:44,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,166048,48,男,2018/12/22 14:44,1.37899E+11,摄像机4,南门出门
唯品会长春门店,154176,32,女,2018/12/22 14:44,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,154176,32,女,2018/12/22 14:44,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,153377,28,女,2018/12/22 14:43,1.37899E+11,摄像机2,南门进门
唯品会长春门店,153377,28,女,2018/12/22 14:43,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178557,31,男,2018/12/22 14:43,1.37899E+11,摄像机4,南门出门
唯品会长春门店,178557,31,男,2018/12/22 14:43,1.37899E+11,摄像机4,南门出门
唯品会长春门店,178570,34,男,2018/12/22 14:43,1.37899E+11,摄像机7,西门进门
唯品会长春门店,132369,29,男,2018/12/22 14:43,1.37899E+11,摄像机14,收银台
唯品会长春门店,178570,34,男,2018/12/22 14:43,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178569,31,女,2018/12/22 14:43,1.37899E+11,摄像机7,西门进门
唯品会长春门店,168111,34,女,2018/12/22 14:43,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,168111,34,女,2018/12/22 14:43,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178222,43,女,2018/12/22 14:43,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178222,43,女,2018/12/22 14:43,1.37899E+11,摄像机5,西门进门
唯品会长春门店,145353,28,女,2018/12/22 14:43,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178557,31,男,2018/12/22 14:42,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178557,31,男,2018/12/22 14:42,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178557,31,男,2018/12/22 14:42,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178557,31,男,2018/12/22 14:42,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178557,31,男,2018/12/22 14:42,1.37899E+11,摄像机6,西门进门
唯品会长春门店,133490,20,女,2018/12/22 14:42,1.37899E+11,摄像机12,收银台
唯品会长春门店,178554,34,男,2018/12/22 14:41,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178551,31,女,2018/12/22 14:41,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178548,35,女,2018/12/22 14:40,1.37899E+11,摄像机9,西门出门
唯品会长春门店,178548,35,女,2018/12/22 14:40,1.37899E+11,摄像机9,西门出门
唯品会长春门店,142360,32,男,2018/12/22 14:40,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178541,39,女,2018/12/22 14:39,1.37899E+11,摄像机4,南门出门
唯品会长春门店,178541,39,女,2018/12/22 14:39,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178541,39,女,2018/12/22 14:39,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178542,7,女,2018/12/22 14:39,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178476,32,女,2018/12/22 14:39,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178541,39,女,2018/12/22 14:39,1.37899E+11,摄像机1,南门进门
唯品会长春门店,132369,29,男,2018/12/22 14:39,1.37899E+11,摄像机12,收银台
唯品会长春门店,132369,29,男,2018/12/22 14:39,1.37899E+11,摄像机13,收银台
唯品会长春门店,178273,30,女,2018/12/22 14:39,1.37899E+11,摄像机9,西门出门
唯品会长春门店,133490,20,女,2018/12/22 14:39,1.37899E+11,摄像机13,收银台
唯品会长春门店,132369,29,男,2018/12/22 14:39,1.37899E+11,摄像机12,收银台
唯品会长春门店,178331,28,女,2018/12/22 14:38,1.37899E+11,摄像机4,南门出门
唯品会长春门店,178273,30,女,2018/12/22 14:38,1.37899E+11,摄像机9,西门出门
唯品会长春门店,144659,28,女,2018/12/22 14:38,1.37899E+11,摄像机12,收银台
唯品会长春门店,144659,28,女,2018/12/22 14:38,1.37899E+11,摄像机12,收银台
唯品会长春门店,178273,30,女,2018/12/22 14:38,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178531,8,女,2018/12/22 14:38,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178531,8,女,2018/12/22 14:38,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178527,32,男,2018/12/22 14:38,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178527,32,男,2018/12/22 14:38,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178529,16,女,2018/12/22 14:38,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178527,32,男,2018/12/22 14:38,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178527,32,男,2018/12/22 14:38,1.37899E+11,摄像机5,西门进门
唯品会长春门店,170695,28,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,170695,28,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,170695,28,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,156252,41,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,145353,28,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,168111,34,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,145353,28,女,2018/12/22 14:38,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,145463,28,女,2018/12/22 14:37,1.37899E+11,摄像机5,西门进门
唯品会长春门店,133842,20,女,2018/12/22 14:37,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178499,22,女,2018/12/22 14:37,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178508,33,女,2018/12/22 14:37,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178511,47,女,2018/12/22 14:37,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178508,33,女,2018/12/22 14:37,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178509,29,女,2018/12/22 14:37,1.37899E+11,摄像机2,南门进门
唯品会长春门店,146004,33,女,2018/12/22 14:37,1.37899E+11,摄像机2,南门进门
唯品会长春门店,172428,30,女,2018/12/22 14:36,1.37899E+11,摄像机12,收银台
唯品会长春门店,178499,22,女,2018/12/22 14:36,1.37899E+11,摄像机12,收银台
唯品会长春门店,172428,30,女,2018/12/22 14:36,1.37899E+11,摄像机12,收银台
唯品会长春门店,148486,30,女,2018/12/22 14:36,1.37899E+11,摄像机8,西门出门
唯品会长春门店,148486,30,女,2018/12/22 14:36,1.37899E+11,摄像机8,西门出门
唯品会长春门店,172428,30,女,2018/12/22 14:36,1.37899E+11,摄像机12,收银台
唯品会长春门店,155736,26,女,2018/12/22 14:35,1.37899E+11,摄像机5,西门进门
唯品会长春门店,142459,29,女,2018/12/22 14:35,1.37899E+11,摄像机5,西门进门
唯品会长春门店,172428,30,女,2018/12/22 14:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,148486,30,女,2018/12/22 14:35,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,172428,30,女,2018/12/22 14:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,172428,30,女,2018/12/22 14:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,142360,32,男,2018/12/22 14:35,1.37899E+11,摄像机12,收银台
唯品会长春门店,142360,32,男,2018/12/22 14:34,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,168111,34,女,2018/12/22 14:34,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178486,25,女,2018/12/22 14:34,1.37899E+11,摄像机5,西门进门
唯品会长春门店,172428,30,女,2018/12/22 14:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,172428,30,女,2018/12/22 14:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,172428,30,女,2018/12/22 14:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,178331,28,女,2018/12/22 14:34,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,174663,24,女,2018/12/22 14:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,170609,20,女,2018/12/22 14:34,1.37899E+11,摄像机12,收银台
唯品会长春门店,178476,32,女,2018/12/22 14:33,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178476,32,女,2018/12/22 14:33,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178476,32,女,2018/12/22 14:33,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178476,32,女,2018/12/22 14:33,1.37899E+11,摄像机7,西门进门
唯品会长春门店,172428,30,女,2018/12/22 14:33,1.37899E+11,摄像机12,收银台
唯品会长春门店,178285,30,女,2018/12/22 14:33,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178285,30,女,2018/12/22 14:33,1.37899E+11,摄像机2,南门进门
唯品会长春门店,172428,30,女,2018/12/22 14:32,1.37899E+11,摄像机12,收银台
唯品会长春门店,172428,30,女,2018/12/22 14:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178467,25,女,2018/12/22 14:32,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178467,25,女,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,172428,30,女,2018/12/22 14:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178467,25,女,2018/12/22 14:32,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178465,30,女,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,150379,38,男,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,150379,38,男,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,150379,38,男,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178465,30,女,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
唯品会长春门店,150379,38,男,2018/12/22 14:32,1.37899E+11,摄像机3,南门出门
